mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_EL__alpha,param_EL__l1_ratio,param_IMP__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.018125581741333007,0.001281986311914989,0.002596282958984375,0.00048410479112432253,0.0001,0.7778,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-23.35029621757575,-0.43563039826141114,-1.4031219766404308,-258.3687322055423,-17.510019794015715,-60.21356011840712,99.478674420797,390
0.017706632614135742,0.0006097593451870995,0.0022027015686035155,0.00039800028006230795,0.0001,0.8889,mean,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-23.62989313562584,-0.005064691398042109,-0.9624265634095492,-285.81138373112543,-16.89999392682099,-65.46175240967597,110.55030516687032,399
0.018524932861328124,0.001079205456687866,0.0027957916259765624,0.0003981550467743336,0.0001,0.8889,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-23.307502049277954,-0.46395020728464953,-1.4787951662812153,-262.6130244472904,-17.521211519059257,-61.07689667783869,101.1595755825296,392
0.01691136360168457,0.0011110537203232798,0.0025987625122070312,0.0004933923041408993,0.0001,1.0,mean,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'mean'}",-23.535974429291254,-0.015224849444236632,-1.0174908570628798,-293.3732555029948,-16.90437205540256,-66.96926353883916,113.56424715210065,400
0.018827438354492188,0.0011866519260001153,0.002801370620727539,0.0015982808968438538,0.0001,1.0,median,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'median'}",-23.216143226735987,-0.499531256655811,-1.5686737279728842,-268.6418603744928,-17.529722081165293,-62.29118613340455,103.55334907886336,395
0.01752328872680664,0.0014912382630883241,0.0022003173828125,0.0004018803088607422,0.5264105263157894,0.0001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'mean'}",-14.795980768462595,0.4319877289883075,-0.24584840069879443,-4.557119711851715,-1.6682264583206234,-4.1670375220690845,5.58385910938963,220
0.018514299392700197,0.0010100201948603762,0.0028009891510009767,0.0007482776794530634,0.5264105263157894,0.0001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'median'}",-14.450320552737226,0.46352548352124523,0.012030157144732212,-4.74776239438991,-1.4244122623578455,-4.0293879137638005,5.521179727634736,206
0.015521240234375,0.001347806485080749,0.002400112152099609,0.0004901198374171144,0.5264105263157894,0.11120000000000001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'mean'}",-16.8820756800804,0.4666189741370441,-0.28576020049073625,-1.7788778056945982,-1.190459063151894,-3.9341107550561167,6.519192178338718,196
0.015909385681152344,0.0014144617261678126,0.0024016857147216796,0.0004918559130310653,0.5264105263157894,0.11120000000000001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'median'}",-16.341554994415137,0.45857893325752774,-0.05659786334331418,-2.0079966397717106,-1.0151859091946887,-3.7925512946934647,6.330961126287438,175
0.017302417755126955,0.005502051918886454,0.0026007652282714843,0.0007991758422740571,0.5264105263157894,0.2223,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'mean'}",-20.361741478416935,0.42633291106249216,-0.2625458622462069,-0.8168332146550279,-1.13065439181105,-4.429088407213345,7.983892301057791,246
0.012599372863769531,0.001200247402910127,0.0020055294036865233,5.6387884136560375e-06,0.5264105263157894,0.2223,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'median'}",-19.488202316275288,0.4076093392073026,-0.06621552635659267,-1.0464156854793574,-0.9776573630380254,-4.234176310388393,7.646830898594078,225
0.016603422164916993,0.007784316406555472,0.0027996063232421874,0.0011661153715683186,0.5264105263157894,0.33340000000000003,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'mean'}",-21.358327591044368,0.3831895972760704,-0.23208981707686394,-0.1953420824913652,-1.1034832956023566,-4.501210637787777,8.441921645232378,257
0.013721704483032227,0.0020792362709026796,0.0019983768463134764,2.2233091787099394e-06,0.5264105263157894,0.33340000000000003,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'median'}",-18.0117816842589,0.3604743566933728,5.742746398640364e-05,-0.2368272592243792,-0.9762409435828803,-3.7728636205817603,7.132893595724369,172
0.010511016845703125,0.0028317498650054034,0.002400112152099609,0.0004899209169248172,0.5264105263157894,0.4445,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'mean'}",-20.45146036495286,0.3262198183768512,-0.21007609893590562,-0.05849563212018083,-1.037781691940455,-4.286318793914511,8.0948199604471,234
0.013120365142822266,0.003172464187264123,0.0020008087158203125,1.0337583250369453e-06,0.5264105263157894,0.4445,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-17.498174286418514,0.3176745849258712,0.06085410708212968,-0.05990514071877007,-0.9230778949293876,-3.620525726011734,6.9513358785856765,152
0.011602544784545898,0.0020614404045388272,0.0026016712188720705,0.0004894368738300395,0.5264105263157894,0.5556,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-20.50957036548592,0.3002644397331864,-0.18939749826059393,-0.12971219004493761,-0.9731711228556292,-4.300317347382778,8.115032317477656,236
0.012907981872558594,0.0008064291250486044,0.0020000457763671873,2.5651889145494015e-06,0.5264105263157894,0.5556,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-18.009468749688157,0.28969444723701354,0.07160754859166674,-0.11796300629392609,-0.8703470348114859,-3.727295358992977,7.1517519661377476,166
0.01070852279663086,0.002969036386780411,0.0024021148681640627,0.0004911183471777766,0.5264105263157894,0.6667000000000001,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'mean'}",-19.219699108459,0.2992555185490835,-0.16744965850850235,-0.2517306154177317,-0.9247825904703446,-4.052881290861299,7.593468040711362,209
0.012031459808349609,0.002607272875455123,0.0024019718170166016,0.0004959303503522858,0.5264105263157894,0.6667000000000001,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'median'}",-17.088152344476242,0.2857407336646539,0.0240939394972014,-0.24218969774607446,-0.8339852795631295,-3.570898529724718,6.768822417246535,147
0.011000728607177735,0.00268191441337981,0.0022003173828125,0.00040212086080970423,0.5264105263157894,0.7778,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'mean'}",-18.93591836318455,0.28896010217578505,-0.16278363269204976,-0.3109590319906137,-0.8701535621242458,-3.998170897563134,7.478048018294102,204
0.01211237907409668,0.002764701210000846,0.001998281478881836,3.6676186605509587e-06,0.5264105263157894,0.7778,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-17.09119764121952,0.28748688638413167,-0.03168542779392025,-0.3060499268849337,-0.7868156131861579,-3.5856523445400805,6.761966003682301,148
0.011198902130126953,0.0027856511130890413,0.002718210220336914,0.00039204917833933267,0.5264105263157894,0.8889,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-18.155373256889995,0.2740114075797293,-0.15293279171652796,-0.3729102068070549,-0.8117280692609643,-3.843786583418963,7.164363708992885,186
0.013094472885131835,0.0033182222657928448,0.002203512191772461,0.0003982640145133815,0.5264105263157894,0.8889,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-16.465384007332794,0.28392405036611124,-0.0840124658836352,-0.38733369187639144,-0.7340292238178083,-3.4773670677089044,6.502691122021401,134
0.014602041244506836,0.005918083361995234,0.002401876449584961,0.0010189742016513232,0.5264105263157894,1.0,mean,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'mean'}",-17.378639491171064,0.25751687030520687,-0.1413907493333859,-0.44759413590922836,-0.7551807119674447,-3.693057643615183,6.850995277614555,157
0.012203073501586914,0.002718931888531282,0.002198600769042969,0.00040107018568999057,0.5264105263157894,1.0,median,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'median'}",-15.873707843038389,0.2682505927469053,-0.07652195086476765,-0.4796612065658128,-0.6844731639999218,-3.369222714344397,6.260873494436073,126
0.020711994171142577,0.007742769390222772,0.002600431442260742,0.001200080035139453,1.052721052631579,0.0001,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'mean'}",-23.652385203000218,0.4452274906025384,-0.2322138622547789,-2.757029078720657,-1.5263962952371077,-5.544559389722044,9.120393384581233,343
0.01923227310180664,0.0019416522064223578,0.0025999069213867186,0.0004870656274348902,1.052721052631579,0.0001,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'median'}",-22.80271044875338,0.4405088545870699,0.01598843558957086,-2.9917302345459915,-1.3180576389023302,-5.331200206405013,8.817450368702167,316
0.012598037719726562,0.0010192272843647203,0.002204227447509766,0.00040046104655590503,1.052721052631579,0.11120000000000001,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'mean'}",-26.67303573957738,0.3852349334713665,-0.2412721092495249,-0.7185296832258177,-1.17093145430858,-5.683706810577987,10.507351746113322,345
0.017798471450805663,0.00633640187899254,0.0027202606201171876,0.0011630605944368258,1.052721052631579,0.11120000000000001,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'median'}",-25.36822925362711,0.3588745327231665,0.007232707773938918,-0.7699241717478535,-1.0239757196554007,-5.359204380906652,10.017103875171921,318
0.011706161499023437,0.0030675688341025805,0.0032002925872802734,0.001940576081165646,1.052721052631579,0.2223,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'mean'}",-23.50123335046884,0.2962945574631005,-0.1967525433712225,-0.07664267747803089,-1.0163533724406717,-4.898937477259134,9.311019034117654,281
0.013196277618408202,0.005883878903527275,0.0023102760314941406,0.00040397049117818246,1.052721052631579,0.2223,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'median'}",-20.694454535148555,0.27453353375589074,0.06610628224070492,-0.07928011804199242,-0.9091445479645761,-4.268447877031706,8.222831385363156,233
0.014901161193847656,0.007456401966209456,0.003201580047607422,0.0014713216034847665,1.052721052631579,0.33340000000000003,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'mean'}",-19.906816072772312,0.27845398859851744,-0.15854371807696843,-0.1796041840650089,-0.8983286337932324,-4.172967724021801,7.875975530156022,221
0.011919307708740234,0.002423755584575513,0.0022002696990966798,0.0003995191334538377,1.052721052631579,0.33340000000000003,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'median'}",-17.541992115958926,0.26180418878820133,0.021861291963690688,-0.18824056343750817,-0.8119363633716112,-3.6517007124032306,6.954287762938424,155
0.010800838470458984,0.002925972986557714,0.0019999980926513673,2.86102294921875e-07,1.052721052631579,0.4445,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'mean'}",-18.610372417073133,0.2528051075844857,-0.1424762135007196,-0.2906549756797481,-0.7893094826674021,-3.9160015962673027,7.354757897585297,194
0.01210484504699707,0.00288008842482937,0.0024036407470703126,0.0004945513224328197,1.052721052631579,0.4445,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-16.969907090809226,0.2633284762428353,-0.0762327178478428,-0.3098860780707018,-0.7146214139048392,-3.561463764877955,6.711773124715529,144
0.010518264770507813,0.002835594416376069,0.0026041507720947266,0.0004853483823284328,1.052721052631579,0.5556,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-16.984460905219308,0.21811021963211774,-0.11500255944307525,-0.28797649019394633,-0.6810757704647539,-3.570081101137793,6.713450814864467,146
0.011199474334716797,0.002712293620666942,0.0021074295043945314,0.00021552076360397502,1.052721052631579,0.5556,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-15.6829042832968,0.23026359889835668,-0.05527654130765103,-0.29698492293452183,-0.6240544249079891,-3.2857913147097206,6.204918770308507,116
0.011401224136352538,0.002798788968939372,0.0024004459381103517,0.00048790131815473357,1.052721052631579,0.6667000000000001,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'mean'}",-15.377392883881864,0.20082131286080174,-0.08046439293654628,-0.1734894485798828,-0.5813930845143567,-3.20238369941037,6.092664857674905,108
0.012120723724365234,0.0026635304971754648,0.0021997928619384766,0.00039737657655184843,1.052721052631579,0.6667000000000001,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'median'}",-14.357594998472893,0.20209239650936295,-0.02537659706493689,-0.1825554765662467,-0.53947755359843,-2.980582445838629,5.693628428326409,88
0.011715221405029296,0.002580554919078571,0.002198648452758789,0.00039761315691123726,1.052721052631579,0.7778,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'mean'}",-13.679797166890392,0.18729916283357362,-0.050827281530871016,-0.1081522628081657,-0.4973359021532022,-2.829762690109811,5.429470884276696,75
0.012009000778198243,0.002685029270538049,0.0021018028259277345,0.0002168463100406281,1.052721052631579,0.7778,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-12.995503588167706,0.19792025410927228,9.908923283563631e-06,-0.11282044646904432,-0.4627239776773644,-2.674623569856312,5.164902161080478,65
0.011000967025756836,0.0027558432040336884,0.002197456359863281,0.0003947362831568681,1.052721052631579,0.8889,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-11.992670046933204,0.1706552560982879,-0.026561260008098442,-0.08886577695142761,-0.4249082663018038,-2.472470018819249,4.763966157790388,49
0.01070547103881836,0.002402150252067834,0.002405595779418945,0.00048342404875677627,1.052721052631579,0.8889,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-11.935373980903734,0.17907065759379492,0.019358557281276334,-0.09008976339751928,-0.397101018131401,-2.444827109511517,4.749010434295607,47
0.011121416091918945,0.002423464957293073,0.0022002220153808593,0.0003985884229821532,1.052721052631579,1.0,mean,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'mean'}",-12.308638241086575,0.15527252792427182,-0.008450814099470572,-0.1174978919627494,-0.36410333943972795,-2.52868355173285,4.892891390507484,54
0.010799598693847657,0.0020400608315483755,0.0024006843566894533,0.0004894648164247129,1.052721052631579,1.0,median,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'median'}",-12.254496929733897,0.16310940351266368,0.03497124232486548,-0.11668487295278007,-0.3422175820298694,-2.5030637477758035,4.878618867508316,52
0.01740274429321289,0.0015023480698841039,0.0024269580841064452,0.0005220069811240845,1.5790315789473683,0.0001,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'mean'}",-30.46411512947937,0.4216390298113182,-0.2031749312540505,-2.2088641669878295,-1.480039373449534,-6.786910914271894,11.874680364626014,348
0.018310022354125977,0.0015459650703221188,0.0020029544830322266,5.957602767614548e-06,1.5790315789473683,0.0001,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.0001, 'IMP__strategy': 'median'}",-29.26051365176758,0.40340842130144716,0.02209334873654334,-2.4693943058695735,-1.2901938124445889,-6.518920000008751,11.41596955247055,347
0.011313056945800782,0.002846361776190054,0.0020023345947265624,5.6593158529042785e-06,1.5790315789473683,0.11120000000000001,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'mean'}",-28.90292038764178,0.3077383656199799,-0.21187588936797086,-0.17295035718777196,-1.0896485977016943,-6.013931373255848,11.453373252539173,346
0.01171717643737793,0.0024116062898761003,0.0023982048034667967,0.0004888965457092983,1.5790315789473683,0.11120000000000001,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.11120000000000001, 'IMP__strategy': 'median'}",-25.775168663826697,0.27807632591402354,0.04608305174780347,-0.2014169057279438,-0.9680591164053522,-5.324097061659633,10.234123600507381,314
0.010799598693847657,0.002482150686116748,0.0027245998382568358,0.00039334630427184176,1.5790315789473683,0.2223,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'mean'}",-20.56682714465228,0.2565869381511342,-0.15033017645971802,-0.15900477941100966,-0.8753643296605387,-4.298987898406482,8.142086652610383,235
0.011601686477661133,0.0024153534101268035,0.002199125289916992,0.0004004506560515659,1.5790315789473683,0.2223,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.2223, 'IMP__strategy': 'median'}",-18.265205280276653,0.2370995531925879,0.020672023774726322,-0.16538882046604808,-0.7925088041689721,-3.793066265588872,7.244211933015435,176
0.011312246322631836,0.002137631245503512,0.002599620819091797,0.0004903366045398701,1.5790315789473683,0.33340000000000003,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'mean'}",-18.120072681115733,0.2142429365719184,-0.12475534151297851,-0.2636366508258374,-0.718194236037935,-3.8024831945841138,7.165045888462787,178
0.01231226921081543,0.002802736380522944,0.0025993824005126954,0.0004907798494674997,1.5790315789473683,0.33340000000000003,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.33340000000000003, 'IMP__strategy': 'median'}",-16.707265633284056,0.22593330572643333,-0.06292918991086438,-0.27005377335108216,-0.65215400228489,-3.493293858620892,6.613175558723645,135
0.011403989791870118,0.002421046916342868,0.0021994590759277345,0.0004019548993210805,1.5790315789473683,0.4445,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'mean'}",-15.616847454755476,0.184321804523211,-0.07757459003477307,-0.13017125835775922,-0.5694510191194782,-3.241944503548855,6.192190484295034,111
0.011907625198364257,0.003109894564818343,0.002799654006958008,0.0007499671964620249,1.5790315789473683,0.4445,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-14.642068168643368,0.19289944907912138,-0.023933435805363334,-0.13519231344912375,-0.5291243217124015,-3.0274837581062273,5.812020358592392,91
0.011323356628417968,0.0030273874775322736,0.0023975372314453125,0.0004922250737211845,1.5790315789473683,0.5556,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-12.87158384329159,0.1562948672263984,-0.03749466786576572,-0.09874758494847957,-0.45445872451725,-2.6611979906793377,5.1090099757265905,63
0.011501932144165039,0.0021422158129971547,0.0024012088775634765,0.00048815232862282865,1.5790315789473683,0.5556,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-12.617882054294263,0.16714047381442654,0.009957638100883126,-0.09931737042928268,-0.4244834722585997,-2.5929169570133674,5.0162324718273785,59
0.009801769256591797,0.002040102321126735,0.0020006179809570314,4.094695938306522e-06,1.5790315789473683,0.6667000000000001,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'mean'}",-12.90992764883783,0.1330537563529346,-0.009992248934079129,-0.1705417712316597,-0.36255075141733384,-2.6639917328135936,5.125627821563677,64
0.011324596405029298,0.0027597982164878506,0.002596330642700195,0.0004943357825296656,1.5790315789473683,0.6667000000000001,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'median'}",-12.860313923867988,0.1411924786789056,0.03195643985539243,-0.169000103137112,-0.34147532718449414,-2.639528087131059,5.113086241609542,62
0.010306024551391601,0.0021291195746827494,0.0020031452178955076,7.1674826982451696e-06,1.5790315789473683,0.7778,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'mean'}",-13.345991783020464,0.10523518670242327,0.03417810422357126,-0.35333918887567406,-0.2787628236719042,-2.76773610092841,5.292040833782808,69
0.01039900779724121,0.0022441743395755337,0.0020029544830322266,6.156556805259477e-06,1.5790315789473683,0.7778,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-13.303415488550822,0.11385970397014389,0.04094795489370395,-0.34988159850100975,-0.2650136566403083,-2.7527006169656585,5.2782828716576375,68
0.010402679443359375,0.002415146676835308,0.002000856399536133,2.826643054061686e-06,1.5790315789473683,0.8889,mean,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-13.951243822101931,0.07219566621114826,0.04055754456248695,-0.652302074104772,-0.20068899974381815,-2.938296337035377,5.512565801180061,85
0.010712242126464844,0.002214998332732305,0.0024003505706787108,0.0004897343584844056,1.5790315789473683,0.8889,median,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-13.908763278704614,0.0813116728396388,0.04309925170743811,-0.6478686025923972,-0.19364015536730772,-2.9251722224234484,5.49793111376428,84
